,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1
532,01/15/09,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-adoption-of-the-committees-rules-for-the-111th-congress-and-an-original-bill-reauthorizing-the-childrens-health-insurance-program,"Open Executive Session to Consider Adoption of the Committee’s Rules for the 111th Congress, and an Original Bill Reauthorizing the Children’s Health Insurance Program",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=D7CF4E74-A708-5BBB-DFEE-AFEB178D7986,"['Max Baucus', 'Chuck Grassley']","['', '']","[('Max Baucus', ''), ('Chuck Grassley', '')]",532.0,532.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,528.0,528.0,527.0,527.0
533,11/19/08,,https://www.finance.senate.gov/hearings/health-care-reform-an-economic-perspective,Health Care Reform: An Economic Perspective,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC5685CA-E157-2A88-5DE1-0D76302F1D42,"['Max Baucus', 'Chuck Grassley', 'Ivan Seidenberg', 'Andy Stern', 'Uwe Reinhardt', 'Amitabh Chandra']","['https://www.finance.senate.gov/imo/media/doc/111908mb2.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/111908istest.pdf', 'https://www.finance.senate.gov/imo/media/doc/111908astest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/111908urtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/111908actest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/111908mb2.pdf'), ('Chuck Grassley', ''), ('Ivan Seidenberg', 'https://www.finance.senate.gov/imo/media/doc/111908istest.pdf'), ('Andy Stern', 'https://www.finance.senate.gov/imo/media/doc/111908astest1.pdf'), ('Uwe Reinhardt', 'https://www.finance.senate.gov/imo/media/doc/111908urtest.pdf'), ('Amitabh Chandra', 'https://www.finance.senate.gov/imo/media/doc/111908actest.pdf')]",533.0,533.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,529.0,529.0,528.0,528.0
534,11/17/08,,https://www.finance.senate.gov/hearings/pending-nomination-hearing,Pending Nomination Hearing,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC6422C7-FF2B-4622-52D9-30B03634C5B5,"['Max Baucus', 'Chuck Grassley', 'Neil Barofsky']","['https://www.finance.senate.gov/imo/media/doc/111708mb1.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/111708nbtest1.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/111708mb1.pdf'), ('Chuck Grassley', ''), ('Neil Barofsky', 'https://www.finance.senate.gov/imo/media/doc/111708nbtest1.pdf')]",534.0,534.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,530.0,530.0,529.0,529.0
535,10/21/08,,https://www.finance.senate.gov/hearings/high-health-care-costs-a-state-perspective,High Health Care Costs: A State Perspective,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC5EF72B-A517-05C7-C4DF-8019EFCC05AE,"['Max Baucus', 'Sara Collins', 'Jeff Fee M.B.A.', 'Fred Olson', 'Leif Bjelland', 'Julie Foster']","['https://www.finance.senate.gov/imo/media/doc/102108mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/102108sctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/102108jfeetest.pdf', 'https://www.finance.senate.gov/imo/media/doc/102108fotest.pdf', 'https://www.finance.senate.gov/imo/media/doc/102108LeifBjellandTest.pdf', 'https://www.finance.senate.gov/imo/media/doc/102108jftest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/102108mb1.pdf'), ('Sara Collins', 'https://www.finance.senate.gov/imo/media/doc/102108sctest.pdf'), ('Jeff Fee M.B.A.', 'https://www.finance.senate.gov/imo/media/doc/102108jfeetest.pdf'), ('Fred Olson', 'https://www.finance.senate.gov/imo/media/doc/102108fotest.pdf'), ('Leif Bjelland', 'https://www.finance.senate.gov/imo/media/doc/102108LeifBjellandTest.pdf'), ('Julie Foster', 'https://www.finance.senate.gov/imo/media/doc/102108jftest.pdf')]",535.0,535.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,531.0,531.0,530.0,530.0
536,09/23/08,,https://www.finance.senate.gov/hearings/covering-the-uninsured-making-health-insurance-markets-work,Covering the Uninsured: Making Health Insurance Markets Work,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC6772CC-FE17-84D7-4B0B-FCFA6956DAF0,"['Max Baucus', 'Chuck Grassley', 'John Bertko F.S.A. M.A.A.A.', 'Andrew Dreyfus', 'Pam MacEwan', 'Kim Holland']","['https://www.finance.senate.gov/imo/media/doc/092308mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/092308mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/092308jbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/092308adtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/092308pmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/092308khtest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/092308mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/092308mb1.pdf'), ('John Bertko F.S.A. M.A.A.A.', 'https://www.finance.senate.gov/imo/media/doc/092308jbtest.pdf'), ('Andrew Dreyfus', 'https://www.finance.senate.gov/imo/media/doc/092308adtest.pdf'), ('Pam MacEwan', 'https://www.finance.senate.gov/imo/media/doc/092308pmtest.pdf'), ('Kim Holland', 'https://www.finance.senate.gov/imo/media/doc/092308khtest.pdf')]",536.0,536.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,532.0,532.0,531.0,531.0
537,09/16/08,,https://www.finance.senate.gov/hearings/aligning-incentives-the-case-for-delivery-system-reform,Aligning Incentives: The Case for Delivery System Reform,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC6EFA3A-E47A-86DB-2281-BF16970558E6,"['Max Baucus', 'Chuck Grassley', 'Mark E. Miller', 'Glenn Steele Jr.', 'Robert Berenson', 'Eric Campbell']","['https://www.finance.senate.gov/imo/media/doc/091608mb2.pdf', 'https://www.finance.senate.gov/imo/media/doc/091608cg1.pdf', 'https://www.finance.senate.gov/imo/media/doc/091608mmtest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/091608gstest3.pdf', 'https://www.finance.senate.gov/imo/media/doc/091608rbtest2.pdf', 'https://www.finance.senate.gov/imo/media/doc/091608ectest2.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/091608mb2.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/091608cg1.pdf'), ('Mark E. Miller', 'https://www.finance.senate.gov/imo/media/doc/091608mmtest1.pdf'), ('Glenn Steele Jr.', 'https://www.finance.senate.gov/imo/media/doc/091608gstest3.pdf'), ('Robert Berenson', 'https://www.finance.senate.gov/imo/media/doc/091608rbtest2.pdf'), ('Eric Campbell', 'https://www.finance.senate.gov/imo/media/doc/091608ectest2.pdf')]",537.0,537.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,533.0,533.0,532.0,532.0
538,09/10/08,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-a-chairmans-mark-in-the-nature-of-a-substitute-to-s-3038-the-improved-adoption-incentives-and-relative-guardianship-support-act-of-2008-a-chairmans-mark-in-the-nature-of-a-substitute-to-s-1070-the-elder-justice-act-of-2008-and-a-chairmans-mark-in-the-nature-of-a-substitute-to-s-1577-the-patient-safety-and-abuse-prevention-act-of-2008,"Open Executive Session to Consider a Chairman’s Mark in the nature of a substitute to S. 3038, the “Improved Adoption Incentives and Relative Guardianship Support Act of 2008”, a Chairman’s Mark in the nature of a substitute to S. 1070, the “Elder Justice Act of 2008”, and a Chairman’s Mark in the nature of a substitute to S. 1577, the “Patient Safety and Abuse Prevention Act of 2008”",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC775890-9513-FD53-9512-60FCD2D2AE44,"['Max Baucus', 'Chuck Grassley']","['https://www.finance.senate.gov/imo/media/doc/091008mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/091008cg.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/091008mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/091008cg.pdf')]",538.0,538.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,534.0,534.0,533.0,533.0
539,09/09/08,,https://www.finance.senate.gov/hearings/improving-health-care-quality-an-integral-step-toward-health-reform,Improving Health Care Quality: An Integral Step Toward Health Reform,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC83BF4E-9F9C-9651-D939-1D8468BFCD20,"['Max Baucus', 'Chuck Grassley', 'Peter Lee J.D', 'Samuel Nussbaum', 'Gregory Schoen', 'Kevin Weiss', 'William Roper M.P.H.']","['https://www.finance.senate.gov/imo/media/doc/090908mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908pltest.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908sntest.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908gstest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908kwtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/090908wrtest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/090908mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/090908mb1.pdf'), ('Peter Lee J.D', 'https://www.finance.senate.gov/imo/media/doc/090908pltest.pdf'), ('Samuel Nussbaum', 'https://www.finance.senate.gov/imo/media/doc/090908sntest.pdf'), ('Gregory Schoen', 'https://www.finance.senate.gov/imo/media/doc/090908gstest1.pdf'), ('Kevin Weiss', 'https://www.finance.senate.gov/imo/media/doc/090908kwtest.pdf'), ('William Roper M.P.H.', 'https://www.finance.senate.gov/imo/media/doc/090908wrtest.pdf')]",539.0,539.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,535.0,535.0,534.0,534.0
540,07/31/08,,https://www.finance.senate.gov/hearings/health-benefits-in-the-tax-code-the-right-incentives,Health Benefits in the Tax Code: The Right Incentives,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC892979-001B-7677-E099-84105E0C92C9,"['Max Baucus', 'Chuck Grassley', 'Edward Kleinbard', 'Jonathan Gruber', 'Katherine Baicker']","['https://www.finance.senate.gov/imo/media/doc/prb073108%20healthcarehearing%20statement1.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/073108ektest.pdf', 'https://www.finance.senate.gov/imo/media/doc/073108jgtest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/073108kbtest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/prb073108%20healthcarehearing%20statement1.pdf'), ('Chuck Grassley', ''), ('Edward Kleinbard', 'https://www.finance.senate.gov/imo/media/doc/073108ektest.pdf'), ('Jonathan Gruber', 'https://www.finance.senate.gov/imo/media/doc/073108jgtest1.pdf'), ('Katherine Baicker', 'https://www.finance.senate.gov/imo/media/doc/073108kbtest.pdf')]",540.0,540.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,536.0,536.0,535.0,535.0
541,07/29/08,,https://www.finance.senate.gov/hearings/the-future-of-us-trade-policy-perspectives-from-former-us-trade-representatives,The Future of U.S. Trade Policy: Perspectives from Former U.S. Trade Representatives,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC8B30A4-C09B-487A-1E9A-49921E4F1B44,"['Max Baucus', 'Chuck Grassley', 'Mickey Kantor', 'William Brock III', 'Carla Hills', 'Charlene Barshefsky']","['https://www.finance.senate.gov/imo/media/doc/072908mb1.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/072908mktest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072908wbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072908chtest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072908cbtest1.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/072908mb1.pdf'), ('Chuck Grassley', ''), ('Mickey Kantor', 'https://www.finance.senate.gov/imo/media/doc/072908mktest1.pdf'), ('William Brock III', 'https://www.finance.senate.gov/imo/media/doc/072908wbtest.pdf'), ('Carla Hills', 'https://www.finance.senate.gov/imo/media/doc/072908chtest1.pdf'), ('Charlene Barshefsky', 'https://www.finance.senate.gov/imo/media/doc/072908cbtest1.pdf')]",541.0,541.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,537.0,537.0,536.0,536.0
542,07/24/08,,https://www.finance.senate.gov/hearings/tax-and-financing-aspects-of-highway-public-private-partnerships,Tax and Financing Aspects of Highway Public-Private Partnerships,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC8DFE0C-0651-9823-50C6-28C2121DC981,"['Jeff Bingaman', 'Jim Bunning', 'Edward Kleinbard', 'JayEtta Hecker', 'Pat Choate', 'Linda Carlisle', 'Dennis Enright']","['https://www.finance.senate.gov/imo/media/doc/072408jfb.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/072408ektest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408jhtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408pctest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408lctest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408detest.pdf']","[('Jeff Bingaman', 'https://www.finance.senate.gov/imo/media/doc/072408jfb.pdf'), ('Jim Bunning', ''), ('Edward Kleinbard', 'https://www.finance.senate.gov/imo/media/doc/072408ektest.pdf'), ('JayEtta Hecker', 'https://www.finance.senate.gov/imo/media/doc/072408jhtest.pdf'), ('Pat Choate', 'https://www.finance.senate.gov/imo/media/doc/072408pctest1.pdf'), ('Linda Carlisle', 'https://www.finance.senate.gov/imo/media/doc/072408lctest.pdf'), ('Dennis Enright', 'https://www.finance.senate.gov/imo/media/doc/072408detest.pdf')]",542.0,542.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,538.0,538.0,537.0,537.0
543,07/24/08,,https://www.finance.senate.gov/hearings/-the-cayman-islands-and-offshore-tax-issues, The Cayman Islands and Offshore Tax Issues,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC916802-F9B8-0603-029F-EB2748E4C960,"['Max Baucus', 'Chuck Grassley', 'Michael Brostek', 'Frank Ng', 'Jack Blum']","['https://www.finance.senate.gov/imo/media/doc/072408mb3.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/031709mbtest2.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408fntest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/072408jbtest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/072408mb3.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/072408cg.pdf'), ('Michael Brostek', 'https://www.finance.senate.gov/imo/media/doc/031709mbtest2.pdf'), ('Frank Ng', 'https://www.finance.senate.gov/imo/media/doc/072408fntest1.pdf'), ('Jack Blum', 'https://www.finance.senate.gov/imo/media/doc/072408jbtest.pdf')]",543.0,543.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,539.0,539.0,538.0,538.0
544,07/23/08,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-sj-res-41-a-joint-resolution-approving-the-renewal-of-import-restrictions-contained-in-the-burmese-freedom-and-democracy-act-of-2003,"Open Executive Session to consider S.J. Res. 41, A Joint Resolution Approving the Renewal of Import Restrictions Contained in the Burmese Freedom and Democracy Act of 2003",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DC96489B-ACA5-B7B1-501C-A7EB3D41DAB7,"['Max Baucus', 'Chuck Grassley']","['', '']","[('Max Baucus', ''), ('Chuck Grassley', '')]",544.0,544.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,540.0,540.0,539.0,539.0
545,07/22/08,,https://www.finance.senate.gov/hearings/indian-governments-and-the-tax-code-maximizing-tax-incentives-for-economic-development,Indian Governments and the Tax Code:  Maximizing Tax Incentives for Economic Development,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCA3BF91-FF6E-ACE2-6FE7-4CF7BD559A6F,"['Max Baucus', 'Chuck Grassley', 'Dante Desiderio', 'Donald (Del) Laverdure', 'Wayne A. . Shammel']","['https://www.finance.senate.gov/imo/media/doc/prb0722081.pdf', 'https://www.finance.senate.gov/imo/media/doc/072208cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/072208ddtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072208dltest.pdf', 'https://www.finance.senate.gov/imo/media/doc/072208wstest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/prb0722081.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/072208cg.pdf'), ('Dante Desiderio', 'https://www.finance.senate.gov/imo/media/doc/072208ddtest.pdf'), ('Donald (Del) Laverdure', 'https://www.finance.senate.gov/imo/media/doc/072208dltest.pdf'), ('Wayne A. . Shammel', 'https://www.finance.senate.gov/imo/media/doc/072208wstest.pdf')]",545.0,545.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,541.0,541.0,540.0,540.0
546,07/17/08,,https://www.finance.senate.gov/hearings/the-right-care-at-the-right-time-leveraging-innovation-to-improve-health-care-quality-for-all-americans,The Right Care at the Right Time: Leveraging Innovation to Improve Health Care Quality for All Americans,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCA92D56-DD07-51A3-24F2-45DFF46AC3C3,"['Max Baucus', 'Chuck Grassley', 'Peter Orszag', 'Richard Hillestad', 'George Halvorson', 'Gail Wilensky']","['https://www.finance.senate.gov/imo/media/doc/071708mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071708mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071708potest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071708rhtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071708ghtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/Gail%20Wilensky.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/071708mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/071708mb1.pdf'), ('Peter Orszag', 'https://www.finance.senate.gov/imo/media/doc/071708potest1.pdf'), ('Richard Hillestad', 'https://www.finance.senate.gov/imo/media/doc/071708rhtest.pdf'), ('George Halvorson', 'https://www.finance.senate.gov/imo/media/doc/071708ghtest.pdf'), ('Gail Wilensky', 'https://www.finance.senate.gov/imo/media/doc/Gail%20Wilensky.pdf')]",546.0,546.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,542.0,542.0,541.0,541.0
547,07/15/08,,https://www.finance.senate.gov/hearings/international-enforcement-of-intellectual-property-rights-and-american-competitiveness,International Enforcement of Intellectual Property Rights and American Competitiveness,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCB27E68-CAA0-C0EB-62F9-041507A8CD71,"['Max Baucus', 'Chuck Grassley', 'Andrew Lack', 'Jeffery Kindler', 'John Barton', 'Walter Cahill']","['https://www.finance.senate.gov/imo/media/doc/071508mb1.pdf', '', 'https://www.finance.senate.gov/imo/media/doc/071508altest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071508jktest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071508jbtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071508jwctest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/071508mb1.pdf'), ('Chuck Grassley', ''), ('Andrew Lack', 'https://www.finance.senate.gov/imo/media/doc/071508altest1.pdf'), ('Jeffery Kindler', 'https://www.finance.senate.gov/imo/media/doc/071508jktest.pdf'), ('John Barton', 'https://www.finance.senate.gov/imo/media/doc/071508jbtest.pdf'), ('Walter Cahill', 'https://www.finance.senate.gov/imo/media/doc/071508jwctest.pdf')]",547.0,547.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,543.0,543.0,542.0,542.0
548,07/10/08,,https://www.finance.senate.gov/hearings/transportation-infrastructure-issues-and-options,Transportation Infrastructure:  Issues and Options,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCBB34FF-BEBE-19DB-8B66-89D43DF2DA2E,"['Max Baucus', 'Chuck Grassley', 'Peter Orszag', 'JayEtta Hecker']","['https://www.finance.senate.gov/imo/media/doc/071008mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071008mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/071008potest.pdf', 'https://www.finance.senate.gov/imo/media/doc/071008jhtest.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/071008mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/071008mb1.pdf'), ('Peter Orszag', 'https://www.finance.senate.gov/imo/media/doc/071008potest.pdf'), ('JayEtta Hecker', 'https://www.finance.senate.gov/imo/media/doc/071008jhtest.pdf')]",548.0,548.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,544.0,544.0,543.0,543.0
549,06/26/08,,https://www.finance.senate.gov/hearings/-the-foundation-of-international-tax-reform-worldwide-territorial-and-something-in-between," The Foundation of International Tax Reform: Worldwide, Territorial, and Something in Between",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCC05B5B-AE69-81DA-750D-F0CAF2385E0D,"['Max Baucus', 'Chuck Grassley', 'James Hines Jr.', 'Stephen Shay', 'Robert Dilworth']","['', 'https://www.finance.senate.gov/imo/media/doc/062608cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/062608jhtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/062608sstest.pdf', 'https://www.finance.senate.gov/imo/media/doc/062608rdtest1.pdf']","[('Max Baucus', ''), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062608cg.pdf'), ('James Hines Jr.', 'https://www.finance.senate.gov/imo/media/doc/062608jhtest.pdf'), ('Stephen Shay', 'https://www.finance.senate.gov/imo/media/doc/062608sstest.pdf'), ('Robert Dilworth', 'https://www.finance.senate.gov/imo/media/doc/062608rdtest1.pdf')]",549.0,549.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,545.0,545.0,544.0,544.0
550,06/24/08,,https://www.finance.senate.gov/hearings/oversight-of-trade-functions-customs-and-other-trade-agencies,Oversight of Trade Functions: Customs and Other Trade Agencies,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCC34DFF-F0AC-5747-B720-0E98BAED6001,"['Max Baucus', 'Chuck Grassley', 'W. Ralph Basham', 'Julie Myers', 'Timothy Skud', 'Daniel Pearson', 'Warren Maruyama']","['https://www.finance.senate.gov/imo/media/doc/062408mb1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408cg.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408rbtest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408jmtest.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408tstest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408dptest1.pdf', 'https://www.finance.senate.gov/imo/media/doc/062408wmtest1.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/062408mb1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/062408cg.pdf'), ('W. Ralph Basham', 'https://www.finance.senate.gov/imo/media/doc/062408rbtest1.pdf'), ('Julie Myers', 'https://www.finance.senate.gov/imo/media/doc/062408jmtest.pdf'), ('Timothy Skud', 'https://www.finance.senate.gov/imo/media/doc/062408tstest1.pdf'), ('Daniel Pearson', 'https://www.finance.senate.gov/imo/media/doc/062408dptest1.pdf'), ('Warren Maruyama', 'https://www.finance.senate.gov/imo/media/doc/062408wmtest1.pdf')]",550.0,550.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,546.0,546.0,545.0,545.0
551,06/18/08,,https://www.finance.senate.gov/hearings/open-executive-session-to-consider-an-original-bill-entitled-the-iran-sanctions-act-of-2008-and-the-nominations-of-richard-t-morrison-david-d-gustafson-elizabeth-crewson-paris-hon-eric-m-thorson-edwin-eck-and-to-consider-sj-res-38-a-joint-resolution-waiving-certain-provisions-of-the-trade-act-of-1974-relating-to-the-appointment-of-a-deputy-us-trade-trade-representative-and-a-direction-to-the-chairman-upon-enactment-of-sj-res-38-to-report-the-nomination-of-hon-deanna-tanner-okun,"Open Executive Session to Consider an Original Bill Entitled, The Iran Sanctions Act of 2008; and the Nominations of Richard T. Morrison, David D. Gustafson, Elizabeth Crewson Paris; Hon. Eric M. Thorson; Edwin Eck; and to Consider S.J. Res 38, A Joint Resolution Waiving Certain Provisions of the Trade Act of 1974 Relating to the Appointment of a Deputy U.S. Trade Trade Representative, and a Direction to the Chairman, Upon Enactment of S.J. Res. 38, to Report the Nomination of Hon. Deanna Tanner Okun",,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCC61DC9-FA99-7D28-D231-5798D6805FB9,"['Max Baucus', 'Chuck Grassley']","['https://www.finance.senate.gov/imo/media/doc/prb061808c1.pdf', 'https://www.finance.senate.gov/imo/media/doc/prb061808c1.pdf']","[('Max Baucus', 'https://www.finance.senate.gov/imo/media/doc/prb061808c1.pdf'), ('Chuck Grassley', 'https://www.finance.senate.gov/imo/media/doc/prb061808c1.pdf')]",551.0,551.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,547.0,547.0,546.0,546.0
552,06/17/08,,https://www.finance.senate.gov/hearings/crisis-in-the-future-long-run-deficits-and-debt,Crisis in the Future: Long Run Deficits and Debt,,Finance,2022-03-17,https://www.finance.senate.gov/hearings/watch?hearingid=DCCA11CF-C34E-4313-06A9-5B1CEBC0C5BB,"['Max Baucus', 'Chuck Grassley', 'Peter Orszag', 'Gene Dodaro']","['', '', 'https://www.finance.senate.gov/imo/media/doc/061708POTest.pdf', 'https://www.finance.senate.gov/imo/media/doc/061708DoTest.pdf']","[('Max Baucus', ''), ('Chuck Grassley', ''), ('Peter Orszag', 'https://www.finance.senate.gov/imo/media/doc/061708POTest.pdf'), ('Gene Dodaro', 'https://www.finance.senate.gov/imo/media/doc/061708DoTest.pdf')]",552.0,552.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,548.0,548.0,547.0,547.0
