,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,witnesses,transcripts,witness_transcripts
180,07/31/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-235,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
181,07/26/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-234,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
182,07/25/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-nominations-vice-admiral-joseph-maguire-usn-ret-be-director-national,Open Hearing:  Nominations of Vice Admiral Joseph Maguire USN (Ret.) to be the Director of the National Counterterrorism Center and Ellen E. McCarthy to be Assistant Secretary of State for Intelligence and Research at the Department of State,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel072518&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Joseph Maguire', 'Ellen E. McCarthy']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-jmaguire-072518.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-emcarthy-072518.pdf']","[('Joseph Maguire', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jmaguire-072518.pdf'), ('Ellen E. McCarthy', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-emcarthy-072518.pdf')]"
183,07/24/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-233,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
184,07/12/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-231,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
185,07/11/2018,12:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-232,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
186,06/27/2018,2:15pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-230,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
187,06/26/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-229,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
188,06/26/2018,9:00am,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-228,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
189,06/20/2018,12:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-227,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
190,06/20/2018,10:45am,https://www.intelligence.senate.gov//hearings/open-hearing-policy-response-russian-interference-2016-u-s-elections,Open Hearing:  Policy Response to Russian Interference in the 2016 U. S. Elections,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel062018&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Victoria Nuland', 'Michael Daniel']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-vnuland-062018.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-mdaniel-062018.pdf']","[('Victoria Nuland', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-vnuland-062018.pdf'), ('Michael Daniel', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-mdaniel-062018.pdf')]"
191,06/19/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-225,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
192,06/14/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-226,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
193,06/07/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-223,Closed Briefing: Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
194,06/05/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-224,Closed Briefing: Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
195,05/22/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-222,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
196,05/16/2018,9:15am,https://www.intelligence.senate.gov//hearings/closed-briefing-evaluating-january-2017-intelligence-community-assessment-%E2%80%9Crussian,Closed Briefing:  Evaluating the January 2017 Intelligence Community Assessment on “Russian Activities and Intentions in Recent Elections”,,Intelligence,2022-03-23,,[],[],[]
197,05/15/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-william-r-evanina-be-director-national-counterintelligence-and,Open Hearing: Nomination of William R. Evanina to be Director of National Counterintelligence and Security Center,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel051518&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,['William R. Evanina'],['https://www.intelligence.senate.gov/sites/default/files/documents/os-revanina-051518.PDF'],"[('William R. Evanina', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-revanina-051518.PDF')]"
198,05/09/2018,12:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-221,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
199,05/09/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-gina-haspel-be-director-central-intelligence-agency,Open Hearing:  Nomination of Gina Haspel to be the Director of the Central Intelligence Agency,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel050918&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,['Gina Haspel'],['https://www.intelligence.senate.gov/sites/default/files/documents/os-ghaspel-050918.pdf'],"[('Gina Haspel', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-ghaspel-050918.pdf')]"
200,05/08/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-220,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
201,04/26/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-219,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
202,04/24/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-218,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
203,04/19/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-217,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
204,04/12/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-216,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
205,04/10/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-215,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
206,03/22/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-214,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
207,03/21/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-election-security,Open Hearing:  Election Security,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel032118&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Kirstjen Nielsen', 'Jeh Johnson', 'Jeanette Manfra', 'Jim Condos', 'Eric Rosenbach', 'Amy Cohen', 'Thomas Hicks']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-knielsen-032118.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jjohnson-032118.pdf', '', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jcondos-032118.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-erosenbach-032118.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-acohen-032118.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-thicks-032118.pdf']","[('Kirstjen Nielsen', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-knielsen-032118.pdf'), ('Jeh Johnson', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jjohnson-032118.pdf'), ('Jeanette Manfra', ''), ('Jim Condos', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jcondos-032118.pdf'), ('Eric Rosenbach', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-erosenbach-032118.pdf'), ('Amy Cohen', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-acohen-032118.pdf'), ('Thomas Hicks', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-thicks-032118.pdf')]"
208,03/20/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-213,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
209,03/15/2018,10:00am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-lieutenant-general-paul-m-nakasone-be-director-national-security,Open Hearing:  Nomination of Lieutenant General Paul M. Nakasone to be the Director of the National Security Agency,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel031518&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,['Paul Nakasone'],['https://www.intelligence.senate.gov/sites/default/files/documents/os-pnakasone-031518.pdf'],"[('Paul Nakasone', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-pnakasone-031518.pdf')]"
210,03/13/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-212,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
211,03/08/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-211,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
212,03/07/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-security-clearance-reform,Open Hearing:  Security Clearance Reform,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel030718&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Brenda Farrell', 'Kevin Phillips', 'Jane Chappell', 'David Berteau', 'Charles Phalen Jr.', 'Brian Dunbar', 'Garry Reid', 'Daniel Payne']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-bfarrell-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-kphillips-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jchappell-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-dberteau-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-cphalen-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-bdunbar-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-greid-030718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-dpayne-030718.pdf']","[('Brenda Farrell', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-bfarrell-030718.pdf'), ('Kevin Phillips', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-kphillips-030718.pdf'), ('Jane Chappell', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jchappell-030718.pdf'), ('David Berteau', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-dberteau-030718.pdf'), ('Charles Phalen Jr.', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-cphalen-030718.pdf'), ('Brian Dunbar', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-bdunbar-030718.pdf'), ('Garry Reid', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-greid-030718.pdf'), ('Daniel Payne', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-dpayne-030718.pdf')]"
213,03/06/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-210,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
214,03/01/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-209,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
215,02/27/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-208,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
216,02/15/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-207,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
217,02/13/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-206,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
218,02/13/2018,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-worldwide-threats-0,Open Hearing:  Worldwide Threats,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel021318&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Daniel R. Coats', 'Michael Pompeo', 'Admiral Michael Rogers', 'Lieutenant General Robert Ashley', 'Chris Wray', 'Robert Cardillo']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-dcoats-021318.PDF', '', 'https://www.intelligence.senate.gov/sites/default/files/documents/rqfr-mrogers-021318.pdf', '', '', '']","[('Daniel R. Coats', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-dcoats-021318.PDF'), ('Michael Pompeo', ''), ('Admiral Michael Rogers', 'https://www.intelligence.senate.gov/sites/default/files/documents/rqfr-mrogers-021318.pdf'), ('Lieutenant General Robert Ashley', ''), ('Chris Wray', ''), ('Robert Cardillo', '')]"
219,02/08/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-205,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
220,02/06/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-204,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
221,01/30/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-203,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
222,01/23/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-202,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
223,01/18/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-201,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
224,01/17/2018,11:30am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-michael-atkinson-be-inspector-general-intelligence-community-and,Open Hearing:  Nomination of Michael Atkinson to be Inspector General of the Intelligence Community and Jason Klitenic to be General Counsel of the Office of the Director of National Intelligence,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel011718&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Michael Atkinson', 'Jason Klitenic']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-matkinson-011718.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jklitenic-011718.pdf']","[('Michael Atkinson', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-matkinson-011718.pdf'), ('Jason Klitenic', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jklitenic-011718.pdf')]"
225,01/11/2018,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-200,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
226,01/09/2018,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-199,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
227,12/14/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-198,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
228,12/12/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-197,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
229,12/07/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-196,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
230,12/05/2017,3:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-195,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
231,11/30/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-194,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
232,11/29/2017,3:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-193,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
233,11/28/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-192,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
234,11/16/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-191,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
235,11/14/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-190,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
236,11/07/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-189,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
237,11/02/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-188,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
238,11/01/2017,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-social-media-influence-2016-us-elections,Open Hearing: Social Media Influence in the 2016 U.S. Elections,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel110117&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Colin Stretch', 'Sean Edgett', 'Kent Walker', '']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-cstretch-110117.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-sedgett-110117.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-kwalker-110117.pdf', '']","[('Colin Stretch', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-cstretch-110117.pdf'), ('Sean Edgett', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-sedgett-110117.pdf'), ('Kent Walker', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-kwalker-110117.pdf'), ('', '')]"
239,10/31/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-187,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
240,10/31/2017,9:30am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-john-c-demers-be-assistant-attorney-general-national-security,Open Hearing:  Nomination of John C. Demers to be the Assistant Attorney General for the National Security Division at the U.S. Department of Justice,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel103117&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,['John C. Demers'],['https://www.intelligence.senate.gov/sites/default/files/documents/os-jdemers-103117.pdf'],"[('John C. Demers', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-jdemers-103117.pdf')]"
241,10/26/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-186,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
242,10/24/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-185,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
243,10/17/2017,2:30pm,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-christopher-sharpley-be-inspector-general-central-intelligence,Open Hearing:  Nomination of Christopher Sharpley to be the Inspector General of the Central Intelligence Agency,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel101717&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,['Christopher Sharpley'],['https://www.intelligence.senate.gov/sites/default/files/documents/os-csharpley-101717.pdf'],"[('Christopher Sharpley', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-csharpley-101717.pdf')]"
244,10/05/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-184,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
245,10/04/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-183,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
246,10/03/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-182,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
247,09/27/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-181,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
248,09/26/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-180,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
249,09/19/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-179,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
250,09/12/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-178,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
251,09/07/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-177,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
252,07/27/2017,10:00am,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-176,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
253,07/25/2017,2:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-175,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
254,07/20/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-174,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
255,07/19/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-173,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
256,07/19/2017,9:00am,https://www.intelligence.senate.gov//hearings/open-hearing-nomination-susan-gordon-robert-storch-and-isabel-patelunas,"Open Hearing: Nomination of Susan Gordon, Robert Storch, and Isabel Patelunas",,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel071917&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Robert Storch', 'Isabel Patelunas', 'Susan Gordon']","['https://www.intelligence.senate.gov/sites/default/files/documents/os-rstorch-071917.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-ipatelunas-071917.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-sgordon-071917.pdf']","[('Robert Storch', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-rstorch-071917.pdf'), ('Isabel Patelunas', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-ipatelunas-071917.pdf'), ('Susan Gordon', 'https://www.intelligence.senate.gov/sites/default/files/documents/os-sgordon-071917.pdf')]"
257,07/18/2017,3:30pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-172,Closed Briefing: Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
258,07/13/2017,2:00pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-171,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
259,07/11/2017,2:15pm,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-169,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
260,06/29/2017,10:00am,https://www.intelligence.senate.gov//hearings/closed-briefing-intelligence-matters-170,Closed Briefing:  Intelligence Matters,,Intelligence,2022-03-23,,[],[],[]
261,06/28/2017,10:00am,https://www.intelligence.senate.gov//hearings/open-hearing-russian-intervention-european-elections,Open Hearing:  Russian Intervention in European Elections,,Intelligence,2022-03-23,https://www.senate.gov/isvp/?type=arch&comm=intel&filename=intel062817p&auto_play=false&poster=https%3A%2F%2Fwww%2Eintelligence%2Esenate%2Egov%2Fsites%2Fdefault%2Ffiles%2Fvideo-poster-flash-fit%2Ejpg,"['Nicholas Burns', 'Janis Sarts', 'Vesko Garcevic', 'Constanze Stelzenmueller']","['https://www.intelligence.senate.gov/sites/default/files/documents/sfr-nburns-062817b.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-jsarts-062817b.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-vgarcevic-062817b.pdf', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-cstelzenmuller-062817b.pdf']","[('Nicholas Burns', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-nburns-062817b.pdf'), ('Janis Sarts', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-jsarts-062817b.pdf'), ('Vesko Garcevic', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-vgarcevic-062817b.pdf'), ('Constanze Stelzenmueller', 'https://www.intelligence.senate.gov/sites/default/files/documents/sfr-cstelzenmuller-062817b.pdf')]"
